Name,Speaker,Display,Japanese,Translation,KR
a2194.nss,Sone Miyuki,,「え？　あ、ああ、うん。なんだっけ？」,"""Huh? O-Oh, right. Sorry, what?""","""응? 아아, 응. 뭐라고?"""
a2194.nss,,,　珍しく、美雪は俺の問いかけを聞き逃したようだった。,Apparently Miyuki wasn't listening.,"미유키답지 않게, 내 말을 듣지 못한 것 같다."
a2201.nss,,,,,
a2201.nss,Susuki Shinichi,,「…………」,"""......""","""......"""
a2201.nss,Sone Miyuki,,「…………」,"""......""","""......"""
a2201.nss,,,　秋の虫が盛んに鳴く川縁を、並んで行く。,"Side by side, we walk down by the river, crickets chirping in the distance.",가을벌레가 한창 우는 강변을 나란히 걷는다.
a2201.nss,,,　ふたりきりで歩くなんて、どのくらいぶりだろう？,I can't even remember the last time we walked home together.,둘이서 같이 걷는 게 얼마 만일까.
a2201.nss,,,　意識するななんていうのは、到底無理な話だ。,"I know I should just play it cool, but I can't help feeling a little self-conscious.",의식하지 말라는 건 도저히 불가능한 얘기다.
a2201.nss,,,　何か話題を切り出さなきゃ。,Say something. Anything!,뭔가 화제를 꺼내야...
a2201.nss,,,　焦れば焦るほど話題は遠のく。,"In my panic, my mind goes utterly blank.",그러나 조급해할수록 할 말이 떠오르질 않았다.
a2201.nss,,,　代わりに頭を満たすのは、アオイの最後の一言。,My head is swimming with Aoi's parting words.,대신 머릿속을 채운 건 아오이의 마지막 한마디.
a2201.nss,Mukou Aoi,,「コクハク、チャンスなの」,"""This is your big chance to confess your love.""","""고백 찬스인 거야."""
a2201.nss,,,　沈黙を埋めるように、遠くから星空に響く高音。,Then the distant crack of a baseball bat breaks the silence.,침묵을 채우듯 멀리서 밤하늘을 울리는 고음.
a2201.nss,,,　バッティングセンターの帰り道が蘇る。,"I remember all those nights we shared, walking home from the batting cages.",야구연습장에서 돌아오는 길이 떠오른다.
a2201.nss,,,　それはずいぶん、懐かしい感覚で――,Feels like an eternity ago.,정말 그리운 느낌...
a2201.nss,Susuki Shinichi,,「どのくらいぶり、かな」,"""It's been a long time, hasn't it?""","""얼마나 된 걸까?"""
a2201.nss,Sone Miyuki,,「４年と３ヶ月と１１日ぶり」,"""Four years, three months, and eleven days, to be exact.""","""4년 3개월 하고 11일 만이야."""
a2201.nss,Susuki Shinichi,,「え？」,"""What?""","""어?"""
a2201.nss,Sone Miyuki,,「日記につけてるの。だから覚えてた」,"""It's written in my diary. That's how I know.""","""일기에 써놨거든. 그래서 기억하고 있었어."""
a2201.nss,Susuki Shinichi,,「ああ……そうか」,"""Oh... Gotcha.""","""아... 그렇구나."""
a2201.nss,,,　美雪は幼い頃から、そういう細かいところがあった。,"Miyuki's always had an eye for little details like that, ever since we were kids.",미유키는 어려서부터 그런 세세한 것도 잘 기억했다.
a2201.nss,,,　小さい頃の記憶が、ぼんやりと蘇る。,Fuzzy childhood memories float through my mind.,어릴 적 기억이 어렴풋이 되살아난다.
a2201.nss,Sone Miyuki,,「友達に戻れて、良かった」,"""I'm glad we're friends again.""","""친구로 돌아가서 다행이야."""
a2201.nss,,,　美雪は、噛み締めるように、呟く。,Miyuki mutters like she's trying on the concept for the first time.,미유키는 말을 곱씹듯 중얼거렸다.
a2201.nss,Susuki Shinichi,,"「アオイに感謝……だな。
　あ、もちろんお前にも」","""All thanks to Aoi...
Oh, and you too, obviously.""","""아오이한테 고맙지...
아, 물론 너도."""
a2201.nss,Sone Miyuki,,「後悔はしてないわよ。色々発見もあったし」,"""I'm glad we did this, actually. Made a lot of new discoveries.""","""후회는 안 해. 이런저런 발견도 있었고."""
a2201.nss,Susuki Shinichi,,「発見？」,"""Like what?""","""발견?"""
a2201.nss,Sone Miyuki,,「えっと……屋上の屋根とか」,"""Like, umm... the top of the roof.""","""음... 옥상 꼭대기라던가."""
a2201.nss,Susuki Shinichi,,「確かに」,"""Oh, right. Yeah, for sure.""","""아."""
a2201.nss,,,　俺もまさか、あんな身近に、見たことのない光景があるとは思わなかった。,I still can't believe something like that was right under my nose all this time...,설마 그렇게 가까이에 새로운 경치가 보일 줄은 몰랐다.
a2201.nss,,,　……すごく、身近に。,Something... so very beautiful...,...가까이.
a2201.nss,Sone Miyuki,,「なに？」,"""What?""","""뭔데?"""
a2201.nss,Susuki Shinichi,,「え……」,"""Huh?""","""어...?"""
a2201.nss,,,　俺はいつの間にか、美雪の顔を見つめていて。,I suddenly find myself looking at Miyuki.,나는 어느샌가 미유키의 얼굴을 바라보고 있었다.
a2201.nss,Susuki Shinichi,,「いや、なんでもない」,"""Oh, uh, it's nothing.""","""아니, 아무것도 아니야."""
a2201.nss,Sone Miyuki,,「……ふうん」,"""...Ha. Okay.""","""...흐응."""
a2201.nss,,,　美雪が急に、仏頂面に変わる。,Miyuki's expression sours all of a sudden.,미유키는 갑자기 뾰로통한 표정을 지었다.
a2201.nss,Sone Miyuki,,「あのさ、心一」,"""Listen, Shinichi...""","""있잖아, 신이치..."""
a2201.nss,Sone Miyuki,,「貴方にとって、アオイって、何なの？」,"""How do you feel about Aoi?""","""너한테 있어 아오이는 뭐야?"""
a2201.nss,Susuki Shinichi,,「え？」,"""Huh?""","""응?"""
a2201.nss,,,　唐突な問いかけだった。,Where did that come from?,느닷없는 질문이었다.
a2201.nss,Sone Miyuki,,「貴方が他人に肩入れするなんて、珍しいなって」,"""I find it a little strange that you'd try so hard to help someone else.""","""네가 다른 사람을 도우려 하는 게 신기해서."""
a2201.nss,Sone Miyuki,,「だから、もしかして……さ」,"""So I started thinking maybe... you know...""","""그래서, 혹시... 말이지..."""
a2201.nss,,,　美雪はわざと、何でもないことのように聞く。,Miyuki's tone is perfectly casual.,미유키는 일부러 아무렇지 않게 물었다.
a2201.nss,Sone Miyuki,,「付き合いたいとか、思ってる？」,"""Are you... interested in her?""","""사귀고 싶은 거야?"""
a2201.nss,Susuki Shinichi,,「いや、付き合うとかそんな……」,"""What? No, no...""","""아니, 사귄다거나 그런 게..."""
a2201.nss,Sone Miyuki,,「でも、さっきだって泣かせて――」,"""But you obviously did something to make her cry—""","""하지만 아까도 울리고..."""
a2201.nss,Susuki Shinichi,,「だからあれは誤解だって！」,"""I told you, that was all a misunderstanding!""","""그러니까, 그건 오해라고!"""
a2201.nss,Susuki Shinichi,,「俺はただ、友人として……というよりもなんだろう？」,"""It's hard to explain... I want to be friends with her, but more than that...""","""나는 단지 친구로서... 라기보단 뭐랄까..."""
a2201.nss,Sone Miyuki,,「保護者？」,"""Protect her?""","""보호자?"""
a2201.nss,Susuki Shinichi,,「そ、そう！　それ！」,"""Yeah, that! Exactly!""","""그래! 그거!"""
a2201.nss,,,　美雪の言葉は、まさに俺の感情を言い表していた。,Somehow she knows exactly what I was trying to say.,미유키의 말은 내 심정을 정확히 표현했다.
a2201.nss,Susuki Shinichi,,「いつもひとりでボーッとしながらカミサマからの電波を待ってて、まともな友達なんてひとりもいない」,"""She's always sitting by herself, staring into space, waiting for a call from 'God' or whoever... Not a single friend to her name...""","""언제나 혼자서 멍하게 있으면서 신님의 전파를 기다리기나 하고, 제대로 된 친구라곤 한 명도 없잖아."""
a2201.nss,Susuki Shinichi,,"「家庭事情も謎で、マンガ喫茶に泊まってる。
　ちゃんと見てないと、どうなるか心配でたまらない」","""Her family situation is a total mystery, and she's living in a manga cafe... If I don't keep an eye on her, I just know I'll give myself an ulcer worrying about her.""","""가정 사정도 불분명하고, 만화방에서 지내고 있어.
잠깐 안 보면 어떻게 될까 봐 걱정돼서 견딜 수가 없다고 할까."""
a2201.nss,Sone Miyuki,,「でも……私、考えたの」,"""About that... I've been thinking.""","""그래서... 나 생각했어."""
a2201.nss,Sone Miyuki,,"「ここはゲームじゃないの。
　彼女は現実世界に生きる人間なのよ」","""This isn't some video game.
This is real, and she's a real person.""","""이곳은 게임이 아니야.
아오이는 현실세계에 사는 인간이고."""
a2201.nss,Sone Miyuki,,「彼女がちゃんと現実に向き合えるようにする」,"""I want to help her come to terms with her reality.""","""아오이가 제대로 현실을 마주 보게 한다."""
a2201.nss,Sone Miyuki,,「それが、私たちがしてあげるべきことなのかなって」,"""And I think that's the best thing we can do for her.""","""그게 우리가 해줘야 하는 일이 아닐까라고."""
a2201.nss,,,　幼い頃の美雪も、クラスでポツンと浮いていた。,"When Miyuki was a kid, she was a loner, too.",어릴 적 미유키도 학교에서 외톨이었다.
a2201.nss,,,　今と同じく、才能があって、見た目も可愛くて、でも世の中との距離が掴めないでいた。,She was every bit as pretty and talented as she is now—but she didn't have a solid grasp of social etiquette.,"지금처럼 재능있고 외모도 예뻤지만, 세상 이치는 모르고 있었다."
a2201.nss,,,　例えば誰かに欠点を指摘されると、努力でそれをすぐに克服してしまう。,"For example: Anytime someone would point out one of her flaws, she would work hard to correct it.","예를 들어, 누군가에게 단점을 지적받으면 노력으로 금방 극복해버린다."
a2201.nss,,,　そこでやめておけばいいのに、わざわざ克服したことをひけらかして、欠点を指摘した人をやり込める。,"But instead of stopping there, she would go out of her way to show off the fruit of her efforts and humiliate the person who pointed it out in the first place.","거기서 멈추면 좋았겠지만, 일부러 극복한 것을 과시해서 지적한 사람을 찍소리도 못하게 한다."
a2201.nss,,,　一言で言えば、困った天才肌の少女だった。,"A precocious little brat, in other words.","한마디로 말하자면, 곤란한 천재 소녀였다."
a2201.nss,,,　美雪が友達になろうとしたのも、もしかしたら、アオイにかつての自分の姿を見たからかもしれない。,But I think maybe Miyuki agreed to help because she sees her old self in Aoi.,"미유키가 친구가 되어준 것도, 어쩌면 아오이에게서 예전 자기 모습을 봤기 때문일지도 모른다."
a2201.nss,Susuki Shinichi,,「きっかけとか、あったのか？」,"""What was it that helped you back then?""","""뭔가 계기라도 있었어?"""
a2201.nss,Sone Miyuki,,「きっかけ？」,"""What do you mean?""","""계기?"""
a2201.nss,Susuki Shinichi,,"「いつ頃だっけ？
　お前、突然クラスに馴染めるようになったよな」","""I mean, at some point you started fitting in with the rest of the class, right?""","""언제쯤이었지?
너, 반 애들이랑 갑자기 잘 어울리게 됐잖아."""
a2201.nss,Sone Miyuki,,「貴方だし」,"""That was all you, duh.""","""너 때문인데."""
a2201.nss,Susuki Shinichi,,「…………ん？」,"""...What?""","""...어?"""
a2201.nss,Sone Miyuki,,「だから、貴方のおかげだって！」,"""You're the one who helped me, genius!""","""그러니까, 네 덕분이라고!"""
a2201.nss,Sone Miyuki,,「演劇で、主役に推してくれたでしょう？」,"""You nominated me for the lead role in that play, remember?""","""연극할 때, 주역으로 밀어줬지?"""
a2201.nss,Susuki Shinichi,,「ん……ああ、あったなそんなこと」,"""I did...? Ohhh! That's right! I remember now!""","""음... 아, 그런 일도 있었지."""
a2201.nss,Sone Miyuki,,「やっぱり……忘れてたんだ」,"""I knew it... You totally forgot...""","""역시... 잊고 있었구나."""
a2201.nss,,,　かつて学芸会で、クラスの出し物が演劇をやることになったのだが、なかなか主役が決まらないことがあった。,"Back then, our class decided to put on a play for the school arts festival, but no one wanted to take the lead role.","예전 학예회 때, 우리 반은 연극을 하게 됐는데 좀처럼 주역이 정해지지 않았다."
a2201.nss,,,　きっと美雪なら、最初はどれだけ下手でも、最後には目を見張るような演技を仕上げるに違いない――,So I randomly nominated Miyuki for it.,"분명 미유키라면 처음에는 얼마나 서툴던지, 결국에 놀랄만한 연기를 보여줄 게 틀림없다."
a2201.nss,,,　軽々しい気持ちで、主役に美雪を推薦したのだ。,"At the time, I figured even if she sucked at first, she'd just work ten times as hard to knock all of our socks off in the end.",그런 가벼운 생각으로 미유키를 주역으로 추천한 것이다.
a2201.nss,Sone Miyuki,,「私ね、舞台に立ってわかったの」,"""The moment I got up on that stage, I knew.""","""나 말이야, 무대에 서서 깨달았어."""
a2201.nss,Sone Miyuki,,「舞台が本物で、日常がニセモノだって」,"""The play was my reality, and real life was my fiction.""","""무대가 진짜고, 일상이 가짜라고."""
a2201.nss,Sone Miyuki,,「そう思ったら、些細なことに腹が立たなくなった」,"""Putting myself in that frame of mind helped me to stop getting so worked up over the small details.""","""그렇게 생각했더니, 사소한 일에 화가 나지 않게 됐어."""
